INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
INT	STRING	FLOAT	FLOAT	FLOAT	FLOAT	INT	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING		
399	骑驴老头.obj	1	2	1	0.15	182	183	184	骑驴老头.txt																																
400	骑马的路人.obj	1	2	1	0.15	182	183	184	骑马的路人.txt																																
401	耍猴人.obj	1	2	1	0.15	182	183	184	耍猴人.txt																																
402	挑扁担小贩.obj	1	2	1	0.15	182	183	184	挑扁担小贩.txt																																
403	推车小贩.obj	1	2	1	0.15	182	183	184	推车小贩.txt																																
404	甲虫.obj	1	2	1	0.15	182	183	184	德国人.txt																																
405	老鼠.obj	1	2	1	0.15	182	183	184	德国人.txt																																
406	小蝙蝠.obj	1	2	1	0.15	182	183	184	德国人.txt																																
407	小青蛙.obj	1	2	1	0.15	182	183	184	德国人.txt																																
408	小蜥蜴.obj	1	2	1	0.15	182	183	184	德国人.txt																																
409	蝎子.obj	1	2	1	0.15	182	183	184	德国人.txt																																
410	红色帽子圣诞老人.obj	1	2	1	0.15	182	183	184	圣诞老人.txt																																
411	蓝色帽子圣诞老人.obj	1	2	1	0.15	182	183	184	圣诞老人.txt																																
412	李秋水1.obj	1	2	1	0.15	182	183	184	李秋水_1.txt																																
413	天山童姥.obj	1	2	1	0.15	182	183	184	天山童姥_1.txt																																
414	天山童姥.obj	1	2	1	0.15	182	183	184	天山童姥_2.txt																																
415	胖一般商人.obj	1	2	1	0.15	182	183	184	胖大商人.txt																																
416	大理俗家弟子.obj	1	2	1	0.15	182	183	184	胖大商人.txt																																
417	洛阳兵1.obj	1	2	1	0.15	182	183	184	德国人.txt																																
418	洛阳兵2.obj	1	2	1	0.15	182	183	184	德国人.txt																																
419	大理骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
420	峨嵋骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
421	丐帮骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
422	明教骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
423	少林骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
424	天山骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
425	武当骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
426	逍遥骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
427	星宿骑乘弟子.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
428	骑象人.obj	1	2	1	0.15	182	183	184	破嗔.txt																																
429	李十二娘2.obj	1	2	1	0.15	182	183	184	李十二娘.txt																																
430	苏星河2.obj	1	2	1	0.15	182	183	184	苏星河.txt																																
431	小茗2.obj	1	2	1	0.15	182	183	184	小茗.txt																																
432	阮星竹.obj	1	2	1	0.15	182	183	184	小茗.txt																																
433	草药矿石/灵药药鼎.obj	1	2	1	0.15	182	183	184	灵药药鼎.txt																																
434	峨嵋高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
435	丐帮高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
436	明教高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
437	少林高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
438	天龙高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
439	天山高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
440	武当高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
441	逍遥高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
442	星宿高级骑乘弟子.obj	1	2	1	0.15	182	183	184	高级骑乘弟子.txt																																
443	漂亮女.obj	1	2	1	0.15	182	183	184	漂亮女.txt																																
444	变身冰人.obj	1	2	1	0.15	182	183	184	变身冰人.txt																																
445	变身雪人.obj	1	2	1	0.15	182	183	184	变身雪人.txt																																
446	变身月饼.obj	1	2	1	0.15	182	183	184	变身月饼.txt																																
500	赤脚野人.obj	1	2	1	0.15	182	183	184	赤脚野人.txt																																
501	丛林野人.obj	1	2	1	0.15	182	183	184	丛林野人.txt																																
502	毒狼蛛.obj	1	2	1	0.15	182	183	184	毒狼蛛.txt																																
503	大黑熊.obj	1	2	1	0.15	182	183	184	大黑熊.txt																																
504	恶猿.obj	1	2	1	0.15	182	183	184	恶猿.txt																																
505	黑熊.obj	1	2	1	0.15	182	183	184	黑熊.txt																																
506	黑沼豹.obj	1	2	1	0.15	182	183	184	黑沼豹.txt																																
507	花斑豹.obj	1	2	1	0.15	182	183	184	花斑豹.txt																																
508	荒原豹.obj	1	2	1	0.15	182	183	184	荒原豹.txt																																
509	沙坡狼.obj	1	2	1	0.15	182	183	184	沙坡狼.txt																																
510	狼蛛.obj	1	2	1	0.15	182	183	184	狼蛛.txt																																
511	红袍蜘蛛.obj	1	2	1	0.15	182	183	184	红袍蜘蛛.txt																																
512	白花蜘蛛.obj	1	2	1	0.15	182	183	184	白花蜘蛛.txt																																
513	花岗石人.obj	1	2	1	0.15	182	183	184	花岗石人.txt																																
514	镜湖水鬼.obj	1	2	1	0.15	182	183	184	镜湖水鬼.txt																																
515	拦路水鬼.obj	1	2	1	0.15	182	183	184	拦路水鬼.txt																																
516	纵火水鬼.obj	1	2	1	0.15	182	183	184	纵火水鬼.txt																																
517	太湖水鬼.obj	1	2	1	0.15	182	183	184	太湖水鬼.txt																																
518	灰熊.obj	1	2	1	0.15	182	183	184	灰熊.txt																																
519	镜湖鳄鱼.obj	1	2	1	0.15	182	183	184	镜湖鳄鱼.txt																																
520	白棋子1.obj	1	2	1	0.15	182	183	184	白棋子1.txt																																
521	白棋子2.obj	1	2	1	0.15	182	183	184	白棋子2.txt																																
522	黑棋子1.obj	1	2	1	0.15	182	183	184	黑棋子1.txt																																
523	黑棋子2.obj	1	2	1	0.15	182	183	184	黑棋子2.txt																																
524	白茅草人.obj	1	2	1	0.15	182	183	184	白茅草人.txt																																
525	鳄鱼帮打手.obj	1	2	1	0.15	182	183	184	鳄鱼帮打手.txt																																
526	鳄鱼帮混混.obj	1	2	1	0.15	182	183	184	鳄鱼帮混混.txt																																
527	鳄鱼帮堂主.obj	1	2	1	0.15	182	183	184	鳄鱼帮堂主.txt																																
528	狼人神汉.obj	1	2	1	0.15	182	183	184	狼人神汉.txt																																
529	狼族荆棘使.obj	1	2	1	0.15	182	183	184	狼族荆棘使.txt																																
530	山越刀客.obj	1	2	1	0.15	182	183	184	山越刀客.txt																																
531	山越盗匪.obj	1	2	1	0.15	182	183	184	山越盗匪.txt																																
532	山越护法.obj	1	2	1	0.15	182	183	184	山越护法.txt																																
533	山越祭司.obj	1	2	1	0.15	182	183	184	山越祭司.txt																																
534	山越战士.obj	1	2	1	0.15	182	183	184	山越战士.txt																																
535	闪电豹.obj	1	2	1	0.15	182	183	184	闪电豹.txt																																
536	深谷白猿.obj	1	2	1	0.15	182	183	184	深谷白猿.txt																																
537	石人偃师.obj	1	2	1	0.15	182	183	184	石人偃师.txt																																
538	蜀道白猿.obj	1	2	1	0.15	182	183	184	蜀道白猿.txt																																
539	水鬼刺客.obj	1	2	1	0.15	182	183	184	水鬼刺客.txt																																
540	水鬼探子.obj	1	2	1	0.15	182	183	184	水鬼探子.txt																																
541	蓑衣野人.obj	1	2	1	0.15	182	183	184	蓑衣野人.txt																																
542	太湖鳄鱼.obj	1	2	1	0.15	182	183	184	太湖鳄鱼.txt																																
543	叶岩石人.obj	1	2	1	0.15	182	183	184	叶岩石人.txt																																
544	遗弃木人.obj	1	2	1	0.15	182	183	184	遗弃木人.txt																																
545	遗弃铜人.obj	1	2	1	0.15	182	183	184	遗弃铜人.txt																																
546	凿船水鬼.obj	1	2	1	0.15	182	183	184	凿船水鬼.txt																																
547	南海鳄鱼.obj	1	2	1	0.15	182	183	184	南海鳄鱼.txt																																
548	嗜血鳄鱼.obj	1	2	1	0.15	182	183	184	嗜血鳄鱼.txt																																
549	树甲哨兵.obj	1	2	1	0.15	182	183	184	树甲哨兵.txt																																
550	狼人探子.obj	1	2	1	0.15	182	183	184	狼人探子.txt																																
551	狼人土司.obj	1	2	1	0.15	182	183	184	狼人土司.txt																																
552	狼人勇士.obj	1	2	1	0.15	182	183	184	狼人勇士.txt																																
553	狼人战士.obj	1	2	1	0.15	182	183	184	狼人战士.txt																																
554	云母石人.obj	1	2	1	0.15	182	183	184	云母石人.txt																																
555	醉人蜂.obj	1	2	1	0.15	182	183	184	醉人蜂.txt																																
556	南海海盗.obj	1	2	1	0.15	182	183	184	南海海盗.txt																																
557	镜湖花妖.obj	1	2	1	0.15	182	183	184	镜湖花妖.txt																																
558	獠牙雪人.obj	1	2	1	0.15	182	183	184	獠牙雪人.txt																																
559	藤甲勇士.obj	1	2	1	0.15	182	183	184	藤甲勇士.txt																																
560	雪山猎人.obj	1	2	1	0.15	182	183	184	雪山猎人.txt																																
561	花岗石狮.obj	1	2	1	0.15	182	183	184	石狮子.txt																																
562	阿鼻修罗.obj	1	2	1	0.15	182	183	184	修罗.txt																																
563	万劫修罗.obj	1	2	1	0.15	182	183	184	修罗.txt																																
564	修罗探子.obj	1	2	1	0.15	182	183	184	修罗.txt																																
565	永夜修罗.obj	1	2	1	0.15	182	183	184	修罗.txt																																
566	白额虎.obj	1	2	1	0.15	182	183	184	东北虎.txt																																
567	大偃师.obj	1	2	1	0.15	182	183	184	石人偃师.txt																																
568	木人巷首领.obj	1	2	1	0.15	182	183	184	木人巷首领.txt																																
569	棋局首领.obj	1	2	1	0.15	182	183	184	棋局首领.txt																																
570	金刚.obj	1	2	1	0.15	182	183	184	金刚.txt																																
571	红熊王.obj	1	2	1	0.15	182	183	184	红熊王.txt																																
572	火柱战斗01.obj	1	2	1	0.15	182	183	184	战斗NPC.txt																																
573	火柱战斗02.obj	1	2	1	0.15	182	183	184	战斗NPC.txt																																
574	虚竹小和尚.obj	1	2	1	0.15	182	183	184	虚竹.txt																																
600	风狼.obj	1	2	1	0.15	182	183	184	白狼王.txt																																
601	雪狼.obj	1	2	1	0.15	182	183	184	白狼王.txt																																
602	雪山狼.obj	1	2	1	0.15	182	183	184	白狼王.txt																																
603	颖水狼.obj	1	2	1	0.15	182	183	184	白狼王.txt																																
604	红枫熊.obj	1	2	1	0.15	182	183	184	灰熊.txt																																
605	花港毒蜂.obj	1	2	1	0.15	182	183	184	丛林蜂.txt																																
606	柳鬼.obj	1	2	1	0.15	182	183	184	白堤柳鬼.txt																																
607	龙井水贼.obj	1	2	1	0.15	182	183	184	拦路水鬼.txt																																
608	龙泉豹.obj	1	2	1	0.15	182	183	184	花斑豹.txt																																
609	龙血石人.obj	1	2	1	0.15	182	183	184	花岗石人.txt																																
610	女娲石人.obj	1	2	1	0.15	182	183	184	花岗石人.txt																																
611	石老人.obj	1	2	1	0.15	182	183	184	花岗石人.txt																																
612	卢崖铜人.obj	1	2	1	0.15	182	183	184	遗弃铜人.txt																																
613	南海盗神.obj	1	2	1	0.15	182	183	184	南海海盗.txt																																
614	秦家寨护卫.obj	1	2	1	0.15	182	183	184	秦家寨兵.txt																																
615	秦家寨劫匪.obj	1	2	1	0.15	182	183	184	秦家寨兵.txt																																
616	偃师护法.obj	1	2	1	0.15	182	183	184	石人偃师.txt																																
617	棚民.obj	1	2	1	0.15	182	183	184	拦路水鬼.txt																																
618	鳄鱼帮杀手.obj	1	2	1	0.15	182	183	184	鳄鱼帮打手.txt																																
619	芦苇草人.obj	1	2	1	0.15	182	183	184	稻草人.txt																																
620	榆木傀儡.obj	1	2	1	0.15	182	183	184	遗弃木人.txt																																
621	枯木明王.obj	1	2	1	0.15	182	183	184	棋局首领.txt																																
622	梵火明王.obj	1	2	1	0.15	182	183	184	棋局首领.txt																																
623	裂金明王.obj	1	2	1	0.15	182	183	184	棋局首领.txt																																
624	腐水明王.obj	1	2	1	0.15	182	183	184	棋局首领.txt																																
625	红色怪兽.obj	1	2	1	0.15	182	183	184	怪兽.txt																																
626	绿色怪兽.obj	1	2	1	0.15	182	183	184	怪兽.txt																																
627	紫色怪兽.obj	1	2	1	0.15	182	183	184	怪兽.txt																																
628	遗弃木人1.obj	1	2	1	0.15	182	183	184	遗弃木人.txt																																
629	遗弃木人2.obj	1	2	1	0.15	182	183	184	遗弃木人.txt																																
