INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	INT	STRING	
199	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	npc_attack	npc_attack	0	-1	沛然有雨	
200	g01_遨游东海_aoyoudonghai	g01_遨游东海_aoyoudonghai	g01_遨游东海_aoyoudonghai	g01_遨游东海_aoyoudonghai	g01_遨游东海_aoyoudonghai	g01_遨游东海_aoyoudonghai	g01_遨游东海_aoyoudonghai	npc_attack	npc_attack	0	-1	遨游东海	
201	g01_普通攻击01_changqiang	g01_普通攻击01_changqiang	g01_普通攻击01_changqiang	双手弩攻击01	g01_普通攻击01_danduan	g01_普通攻击01_danduan	g01_普通攻击01_shuangduan	npc_attack	npc_attack	0	-1	普通攻击1	
202	g01_普通攻击02_changqiang	g01_普通攻击02_changqiang	g01_普通攻击02_changqiang	双手弩攻击02	g01_普通攻击02_danduan	g01_普通攻击02_danduan	g01_普通攻击02_shuangduan	npc_attack	npc_attack	0	-1	普通攻击2	
203	g01_普通攻击03_changqiang	g01_普通攻击03_changqiang	g01_普通攻击03_changqiang	双手弩攻击03	g01_普通攻击03_danduan	g01_普通攻击03_danduan	g01_普通攻击03_shuangduan	npc_attack	npc_attack	0	-1	普通攻击3	
204	g01_连招1a	g01_连招1a	g01_连招1a	g01_连招1a	g01_连招1a	g01_连招1a	g01_连招1a	npc_attack	npc_attack	0	-1	连招1a	
205	g01_连招1b	g01_连招1b	g01_连招1b	g01_连招1b	g01_连招1b	g01_连招1b	g01_连招1b	npc_attack	npc_attack	0	-1	连招1b	
206	g01_连招1c	g01_连招1c	g01_连招1c	g01_连招1c	g01_连招1c	g01_连招1c	g01_连招1c	npc_attack	npc_attack	0	-1	连招1c	
221	g01_攻击动作1	g01_攻击动作1	g01_攻击动作1	g01_攻击动作6_fuhuquan	g01_攻击动作6_fuhuquan	g01_扇子_攻击动作6_fuhuquan	g01_huan_攻击动作11_fuhuquan	npc_attack	npc_attack	0	-1	伏虎拳	
222	g01_攻击动作2	g01_攻击动作2	g01_攻击动作2	g01_攻击动作7_banruozhang	g01_攻击动作7_banruozhang	g01_扇子_攻击动作7_banruozhang	g01_huan_攻击动作12_banruozhang	npc_attack	npc_attack	0	-1	般若掌	
223	g01_群体攻击动作1	g01_群体攻击动作1	g01_群体攻击动作1	g01_群体攻击动作2_jingangfumoquan	g01_群体攻击动作2_jingangfumoquan	g01_扇子_群体攻击动作2_jingangfumoquan	g01_群体攻击动作3_jingangfumoquan	npc_attack	npc_attack	0	-1	金刚伏魔圈	
224	g01_攻击动作301	g01_攻击动作301	g01_攻击动作301	g01_攻击动作301	g01_攻击动作301	g01_攻击动作301	g01_攻击动作301	npc_attack	npc_attack	0	-1	横扫千军	
225	g01_攻击动作3	g01_攻击动作3	g01_攻击动作3	g01_攻击动作8_yipailiangsan	g01_攻击动作8_yipailiangsan	g01_扇子_攻击动作8_yipailiangsan	g01_huan_攻击动作13_yipailiangsan	npc_attack	npc_attack	0	-1	一拍两散	
226	g01_攻击动作4	g01_攻击动作4	g01_攻击动作4	g01_攻击动作9_weituochu	g01_攻击动作9_weituochu	g01_攻击动作9_weituochu	g01_huan_攻击动作14_weituochu	npc_attack	npc_attack	0	-1	韦陀杵	
227	g01_双手合十_tiebushan	g01_双手合十_tiebushan	g01_双手合十_tiebushan	g01_双手合十_tiebushan	g01_双手合十_tiebushan	g01_双手合十_tiebushan	g01_双手合十_tiebushan	npc_attack	npc_attack	1	-1	铁布衫	
228	g01_攻击动作5	g01_攻击动作5	g01_攻击动作5	g01_攻击动作10_wanxiangjiezhi	g01_攻击动作10_wanxiangjiezhi	g01_扇子_攻击动作10_wanxiangjiezhi	g01_huan_攻击动作15_wanxiangjiezhi	npc_attack	npc_attack	0	-1	无相劫指	
229	g01_双手合十_luohanzhen	g01_双手合十_luohanzhen	g01_双手合十_luohanzhen	g01_双手合十_luohanzhen	g01_双手合十_luohanzhen	g01_双手合十_luohanzhen	g01_双手合十_luohanzhen	npc_attack	npc_attack	1	-1	罗汉阵	
230	g01_双手合十_shizihou	g01_双手合十_shizihou	g01_双手合十_shizihou	g01_双手合十_shizihou	g01_双手合十_shizihou	g01_双手合十_shizihou	g01_双手合十_shizihou	npc_attack	npc_attack	1	-1	狮子吼	
231	g01_双手合十_cihangpudu	g01_双手合十_cihangpudu	g01_双手合十_cihangpudu	g01_双手合十_cihangpudu	g01_双手合十_cihangpudu	g01_双手合十_cihangpudu	g01_双手合十_cihangpudu	npc_attack	npc_attack	1	-1	慈航普渡	
232	g01_双手合十_lijingrulai	g01_双手合十_lijingrulai	g01_双手合十_lijingrulai	g01_双手合十_lijingrulai	g01_双手合十_lijingrulai	g01_双手合十_lijingrulai	g01_双手合十_lijingrulai	npc_attack	npc_attack	1	-1	礼敬如来	
233	g01_双手合十_yiweidujiang	g01_双手合十_yiweidujiang	g01_双手合十_yiweidujiang	g01_双手合十_yiweidujiang	g01_双手合十_yiweidujiang	g01_双手合十_yiweidujiang	g01_双手合十_yiweidujiang	npc_attack	npc_attack	1	-1	一苇渡江	
234	g01_双手合十_qiguanquanshen	g01_双手合十_qiguanquanshen	g01_双手合十_qiguanquanshen	g01_双手合十_qiguanquanshen	g01_双手合十_qiguanquanshen	g01_双手合十_qiguanquanshen	g01_双手合十_qiguanquanshen	npc_attack	npc_attack	1	-1	气贯全身	
235	g01_摩诃无量_mokewuliang	g01_摩诃无量_mokewuliang	g01_摩诃无量_mokewuliang	g01_摩诃无量_mokewuliang	g01_摩诃无量_mokewuliang	g01_摩诃无量_mokewuliang	g01_摩诃无量_mokewuliang	npc_attack	npc_attack	1	-1	摩诃无量	
236	g01_多罗叶指_duoluoyezhi	g01_多罗叶指_duoluoyezhi	g01_多罗叶指_duoluoyezhi	g01_多罗叶指_duoluoyezhi	g01_多罗叶指_duoluoyezhi	g01_多罗叶指_duoluoyezhi	g01_多罗叶指_duoluoyezhi	npc_attack	npc_attack	1	-1	多罗叶指	
237	g01_金钟罩_jinzhongzhao	g01_金钟罩_jinzhongzhao	g01_金钟罩_jinzhongzhao	g01_金钟罩_jinzhongzhao	g01_金钟罩_jinzhongzhao	g01_金钟罩_jinzhongzhao	g01_金钟罩_jinzhongzhao	npc_attack	npc_attack	0	-1	金钟罩	
241	g01_攻击动作1_cuogufenjin	g01_攻击动作1_cuogufenjin	g01_攻击动作1_cuogufenjin	g01_攻击动作6_cuogufenjin	g01_攻击动作6_cuogufenjin	g01_扇子_攻击动作6_cuogufenjin	g01_huan_攻击动作11_cuogufenjin	npc_attack	npc_attack	0	-1	错骨分筋	
242	g01_攻击动作16_cuixinliepi	g01_攻击动作16_cuixinliepi	g01_攻击动作16_cuixinliepi	g01_攻击动作20_cuixinliepi	g01_攻击动作20_cuixinliepi	g01_扇子_攻击动作20_cuixinliepi	g01_huan_攻击动作24_cuixinliepi	npc_attack	npc_attack	0	-1	催心裂脾	
243	g01_群体攻击动作1_xuanyinzhiyang	g01_群体攻击动作1_xuanyinzhiyang	g01_群体攻击动作1_xuanyinzhiyang	g01_群体攻击动作2_xuanyinzhiyang	g01_群体攻击动作2_xuanyinzhiyang	g01_扇子_群体攻击动作2_xuanyinzhiyang	g01_huan_群体攻击动作3_xuanyinzhiyang	npc_attack	npc_attack	0	-1	玄阴至阳	
244	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	0	-1	玉碎昆岗	
245	g01_攻击动作17_tianditongshou	g01_攻击动作17_tianditongshou	g01_攻击动作17_tianditongshou	g01_攻击动作21_tianditongshou	g01_攻击动作21_tianditongshou	g01_扇子_攻击动作21_tianditongshou	g01_huan_攻击动作25_tianditongshou	npc_attack	npc_attack	0	-1	天地同寿	
246	g01_抬头挺胸_wuxinglianzhu	g01_抬头挺胸_wuxinglianzhu	g01_抬头挺胸_wuxinglianzhu	g01_抬头挺胸_wuxinglianzhu	g01_抬头挺胸_wuxinglianzhu	g01_抬头挺胸_wuxinglianzhu	g01_抬头挺胸_wuxinglianzhu	npc_attack	npc_attack	1	-1	五星连珠	
247	g01_攻击动作4_huoxingchongri	g01_攻击动作4_huoxingchongri	g01_攻击动作4_huoxingchongri	g01_攻击动作9_huoxingchongri	g01_攻击动作9_huoxingchongri	g01_攻击动作9_huoxingchongri	g01_huan_攻击动作14_huoxingchongri	npc_attack	npc_attack	0	-1	火星冲日	
248	g01_抬头挺胸_qixingluochangkong	g01_抬头挺胸_qixingluochangkong	g01_抬头挺胸_qixingluochangkong	g01_抬头挺胸_qixingluochangkong	g01_抬头挺胸_qixingluochangkong	g01_抬头挺胸_qixingluochangkong	g01_抬头挺胸_qixingluochangkong	npc_attack	npc_attack	1	-1	七星落长空	
249	g01_抬头挺胸_shenxingbaibian	g01_抬头挺胸_shenxingbaibian	g01_抬头挺胸_shenxingbaibian	g01_抬头挺胸_shenxingbaibian	g01_抬头挺胸_shenxingbaibian	g01_抬头挺胸_shenxingbaibian	g01_抬头挺胸_shenxingbaibian	npc_attack	npc_attack	1	-1	神行百变	
250	g01_抬头挺胸_zhiluweima	g01_抬头挺胸_zhiluweima	g01_抬头挺胸_zhiluweima	g01_抬头挺胸_zhiluweima	g01_抬头挺胸_zhiluweima	g01_抬头挺胸_zhiluweima	g01_抬头挺胸_zhiluweima	npc_attack	npc_attack	1	-1	指鹿为马	
251	g01_抬头挺胸_toulianghuanzhu	g01_抬头挺胸_toulianghuanzhu	g01_抬头挺胸_toulianghuanzhu	g01_抬头挺胸_toulianghuanzhu	g01_抬头挺胸_toulianghuanzhu	g01_抬头挺胸_toulianghuanzhu	g01_抬头挺胸_toulianghuanzhu	npc_attack	npc_attack	1	-1	偷梁换柱	
252	g01_抬头挺胸_qiannuyuren	g01_抬头挺胸_qiannuyuren	g01_抬头挺胸_qiannuyuren	g01_抬头挺胸_qiannuyuren	g01_抬头挺胸_qiannuyuren	g01_抬头挺胸_qiannuyuren	g01_抬头挺胸_qiannuyuren	npc_attack	npc_attack	1	-1	迁怒于人	
253	g01_抬头挺胸_nufachongguan	g01_抬头挺胸_nufachongguan	g01_抬头挺胸_nufachongguan	g01_抬头挺胸_nufachongguan	g01_抬头挺胸_nufachongguan	g01_抬头挺胸_nufachongguan	g01_抬头挺胸_nufachongguan	npc_attack	npc_attack	1	-1	怒发冲冠	
254	g01_攻击动作2_leitingzhinu	g01_攻击动作2_leitingzhinu	g01_攻击动作2_leitingzhinu	g01_攻击动作7_leitingzhinu	g01_攻击动作7_leitingzhinu	g01_攻击动作7_leitingzhinu	g01_攻击动作12_leitingzhinu	npc_attack	npc_attack	0	-1	雷霆之怒	
255	g01_义愤填膺_yiwentianying	g01_义愤填膺_yiwentianying	g01_义愤填膺_yiwentianying	g01_义愤填膺_yiwentianying	g01_义愤填膺_yiwentianying	g01_义愤填膺_yiwentianying	g01_义愤填膺_yiwentianying	npc_attack	npc_attack	1	-1	义愤填膺	
256	g01_攻击动作18_houjibofa	g01_攻击动作18_houjibofa	g01_攻击动作18_houjibofa	g01_攻击动作22_houjibofa	g01_攻击动作22_houjibofa	g01_扇子_攻击动作22_houjibofa	g01_huan_攻击动作26_houjibofa	npc_attack	npc_attack	0	-1	厚积薄发	
257	g01_攻击动作19_renguitongtu	g01_攻击动作19_renguitongtu	g01_攻击动作19_renguitongtu	g01_攻击动作23_renguitongtu	g01_攻击动作23_renguitongtu	g01_扇子_攻击动作23_renguitongtu	g01_huan_攻击动作27_renguitongtu	npc_attack	npc_attack	0	-1	人鬼同途	
261	g01_攻击动作5_kunyuebeiming	g01_攻击动作5_kunyuebeiming	g01_攻击动作5_kunyuebeiming	g01_攻击动作10_kunyuebeiming	g01_攻击动作10_kunyuebeiming	g01_扇子_攻击动作10_kunyuebeiming	g01_攻击动作15_kunyuebeiming	npc_attack	npc_attack	0	-1	鲲跃北溟	
262	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作28_peiranyouyu	g01_攻击动作20_peiranyouyu	g01_攻击动作20_peiranyouyu	g01_扇子_攻击动作20_peiranyouyu	g01_huan_攻击动作58_peiranyouyu	npc_attack	npc_attack	0	-1	沛然有雨	
263	g01_群体攻击动作4_aoyoudonghai	g01_群体攻击动作4_aoyoudonghai	g01_群体攻击动作4_aoyoudonghai	g01_群体攻击动作6_aoyoudonghai	g01_群体攻击动作6_aoyoudonghai	g01_扇子_群体攻击动作6_aoyoudonghai	g01_huan_群体攻击动作7_aoyoudonghai	npc_attack	npc_attack	0	-1	遨游东海	
264	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	npc_attack	0	-1	大鹏展翅	
265	g01_攻击动作31_jianlongzaitian	g01_攻击动作31_jianlongzaitian	g01_攻击动作31_jianlongzaitian	g01_攻击动作9_jianlongzaitian	g01_攻击动作9_jianlongzaitian	g01_攻击动作9_jianlongzaitian	g01_攻击动作59_jianlongzaitian	npc_attack	npc_attack	0	-1	见龙在田	
266	g01_蹲马砸拳_shenlongbaiwei	g01_蹲马砸拳_shenlongbaiwei	g01_蹲马砸拳_shenlongbaiwei	g01_蹲马砸拳_shenlongbaiwei	g01_蹲马砸拳_shenlongbaiwei	g01_蹲马砸拳_shenlongbaiwei	g01_蹲马砸拳_shenlongbaiwei	npc_attack	npc_attack	1	-1	神龙摆尾	
267	g01_蹲马砸拳_feilongzaitian	g01_蹲马砸拳_feilongzaitian	g01_蹲马砸拳_feilongzaitian	g01_蹲马砸拳_feilongzaitian	g01_蹲马砸拳_feilongzaitian	g01_蹲马砸拳_feilongzaitian	g01_蹲马砸拳_feilongzaitian	npc_attack	npc_attack	1	-1	飞龙在天	
268	g01_攻击动作29_kanglongyouhui	g01_攻击动作29_kanglongyouhui	g01_攻击动作29_kanglongyouhui	g01_攻击动作55_kanglongyouhui	g01_攻击动作55_kanglongyouhui	g01_扇子_攻击动作55_kanglongyouhui	g01_huan_攻击动作60_kanglongyouhui	npc_attack	npc_attack	1	-1	亢龙有悔	
269	g01_攻击动作28_geianguanhuo	g01_攻击动作28_geianguanhuo	g01_攻击动作28_geianguanhuo	g01_攻击动作56_geianguanhuo	g01_攻击动作56_geianguanhuo	g01_攻击动作56_geianguanhuo	g01_huan_攻击动作61_geianguanhuo	npc_attack	npc_attack	0	-1	隔岸观火	
270	g01_蹲马砸拳_lidaitaojiang	g01_蹲马砸拳_lidaitaojiang	g01_蹲马砸拳_lidaitaojiang	g01_蹲马砸拳_lidaitaojiang	g01_蹲马砸拳_lidaitaojiang	g01_蹲马砸拳_lidaitaojiang	g01_蹲马砸拳_lidaitaojiang	npc_attack	npc_attack	1	-1	李代桃僵	
271	g01_蹲马砸拳_mantianguohai	g01_蹲马砸拳_mantianguohai	g01_蹲马砸拳_mantianguohai	g01_蹲马砸拳_mantianguohai	g01_蹲马砸拳_mantianguohai	g01_蹲马砸拳_mantianguohai	g01_蹲马砸拳_mantianguohai	npc_attack	npc_attack	1	-1	瞒天过海	
272	g01_蹲马砸拳_tianxiawugou	g01_蹲马砸拳_tianxiawugou	g01_蹲马砸拳_tianxiawugou	g01_蹲马砸拳_tianxiawugou	g01_蹲马砸拳_tianxiawugou	g01_蹲马砸拳_tianxiawugou	g01_蹲马砸拳_tianxiawugou	npc_attack	npc_attack	1	-1	天下无狗	
273	g01_蹲马砸拳_bogouchaotian	g01_蹲马砸拳_bogouchaotian	g01_蹲马砸拳_bogouchaotian	g01_蹲马砸拳_bogouchaotian	g01_蹲马砸拳_bogouchaotian	g01_蹲马砸拳_bogouchaotian	g01_蹲马砸拳_bogouchaotian	npc_attack	npc_attack	1	-1	拨狗朝天	
274	g01_攻击动作30_yabiangoubei	g01_攻击动作30_yabiangoubei	g01_攻击动作30_yabiangoubei	g01_攻击动作57_yabiangoubei	g01_攻击动作57_yabiangoubei	g01_扇子_攻击动作57_yabiangoubei	g01_huan_攻击动作62_yabiangoubei	npc_attack	npc_attack	0	-1	压扁狗背	
275	g01_先下手为强_xianxiashouweiqiang	g01_先下手为强_xianxiashouweiqiang	g01_先下手为强_xianxiashouweiqiang	g01_先下手为强_xianxiashouweiqiang	g01_先下手为强_xianxiashouweiqiang	g01_先下手为强_xianxiashouweiqiang	g01_先下手为强_xianxiashouweiqiang	npc_attack	npc_attack	1	-1	先下手为强	
276	g01_金蝉脱壳_jinchantuoqiao	g01_金蝉脱壳_jinchantuoqiao	g01_金蝉脱壳_jinchantuoqiao	g01_金蝉脱壳_jinchantuoqiao	g01_金蝉脱壳_jinchantuoqiao	g01_金蝉脱壳_jinchantuoqiao	g01_金蝉脱壳_jinchantuoqiao	npc_attack	npc_attack	1	-1	金蝉脱壳	
277	g01_抱残守缺_baocanshouque	g01_抱残守缺_baocanshouque	g01_抱残守缺_baocanshouque	g01_抱残守缺_baocanshouque	g01_抱残守缺_baocanshouque	g01_抱残守缺_baocanshouque	g01_抱残守缺_baocanshouque	npc_attack	npc_attack	1	-1	抱残守缺	
281	g01_聚气动作15_gaotanma	g01_聚气动作15_gaotanma	g01_聚气动作15_gaotanma	g01_聚气动作11_gaotanma	g01_聚气动作11_gaotanma	g01_聚气动作11_gaotanma	g01_聚气动作13_gaotanma	npc_attack	npc_attack	0	-1	高探马聚气	
282	g01_攻击动作111_gaotanma	g01_攻击动作111_gaotanma	g01_攻击动作111_gaotanma	g01_攻击动作99_gaotanma	g01_攻击动作99_gaotanma	g01_攻击动作99_gaotanma	g01_攻击动作105_gaotanma	npc_attack	npc_attack	0	-1	高探马攻击	
283	g01_聚气动作16_yunvchuansuo	g01_聚气动作16_yunvchuansuo	g01_聚气动作16_yunvchuansuo	g01_聚气动作12_yunvchuansuo	g01_聚气动作12_yunvchuansuo	g01_聚气动作12_yunvchuansuo	g01_聚气动作14_yunvchuansuo	npc_attack	npc_attack	0	-1	玉女穿梭（引导）	
284	g01_攻击动作115_yourenyouyu	g01_攻击动作115_yourenyouyu	g01_攻击动作115_yourenyouyu	g01_攻击动作103_yourenyouyu	g01_攻击动作103_yourenyouyu	g01_攻击动作103_yourenyouyu	g01_攻击动作109_yourenyouyu	npc_attack	npc_attack	0	-1	游刃有余	
285	g01_状态动作15_yanzichaoshui	g01_状态动作15_yanzichaoshui	g01_状态动作15_yanzichaoshui	g01_状态动作15_yanzichaoshui	g01_状态动作15_yanzichaoshui	g01_状态动作15_yanzichaoshui	g01_状态动作15_yanzichaoshui	npc_attack	npc_attack	1	-1	燕子抄水	
286	g01_攻击动作112_baiheliangchi	g01_攻击动作112_baiheliangchi	g01_攻击动作112_baiheliangchi	g01_攻击动作100_baiheliangchi	g01_攻击动作100_baiheliangchi	g01_扇子_攻击动作100_baiheliangchi	g01_huan_攻击动作106_baiheliangchi	npc_attack	npc_attack	0	-1	白鹤晾翅	
287	g01_状态动作12_hubaotou	g01_状态动作12_hubaotou	g01_状态动作12_hubaotou	g01_状态动作12_hubaotou	g01_状态动作12_hubaotou	g01_状态动作12_hubaotou	g01_状态动作12_hubaotou	npc_attack	npc_attack	1	-1	虎抱头	
288	g01_聚气动作15_gaotanma	g01_聚气动作15_gaotanma	g01_聚气动作15_gaotanma	g01_聚气动作11_gaotanma	g01_聚气动作11_gaotanma	g01_聚气动作11_gaotanma	g01_聚气动作13_gaotanma	npc_attack	npc_attack	0	-1	双峰贯耳聚气	
289	g01_攻击动作110_shuangfengguaner	g01_攻击动作110_shuangfengguaner	g01_攻击动作110_shuangfengguaner	g01_攻击动作98_shuangfengguaner	g01_攻击动作98_shuangfengguaner	g01_攻击动作98_shuangfengguaner	g01_攻击动作104_shuangfengguaner	npc_attack	npc_attack	0	-1	双峰贯耳攻击	
290	g01_聚气动作113_sanhuantaoyue	g01_聚气动作113_sanhuantaoyue	g01_聚气动作113_sanhuantaoyue	g01_聚气动作11_sanhuantaoyue	g01_聚气动作11_sanhuantaoyue	g01_聚气动作11_sanhuantaoyue	g01_聚气动作13_sanhuantaoyue	npc_attack	npc_attack	0	-1	三环套月聚气	
291	g01_攻击动作113_sanhuantaoyue	g01_攻击动作113_sanhuantaoyue	g01_攻击动作113_sanhuantaoyue	g01_攻击动作101_sanhuantaoyue	g01_攻击动作101_sanhuantaoyue	g01_攻击动作101_sanhuantaoyue	g01_攻击动作107_sanhuantaoyue	npc_attack	npc_attack	0	-1	三环套月攻击	
292	g01_聚气动作16_揽雀尾	g01_聚气动作16_揽雀尾	g01_聚气动作16_揽雀尾	g01_聚气动作12_揽雀尾	g01_聚气动作12_揽雀尾	g01_聚气动作12_揽雀尾	g01_聚气动作14_揽雀尾	npc_attack	npc_attack	0	-1	揽雀尾（引导）	
293	g01_状态动作12_xiangruyimo	g01_状态动作12_xiangruyimo	g01_状态动作12_xiangruyimo	g01_状态动作12_xiangruyimo	g01_状态动作12_xiangruyimo	g01_状态动作12_xiangruyimo	g01_状态动作12_xiangruyimo	npc_attack	npc_attack	1	-1	相濡以沫	
294	g01_状态动作14_tiyunzong	g01_状态动作14_tiyunzong	g01_状态动作14_tiyunzong	g01_状态动作14_tiyunzong	g01_状态动作14_tiyunzong	g01_状态动作14_tiyunzong	g01_状态动作14_tiyunzong	npc_attack	npc_attack	1	-1	梯云纵	
295	g01_聚气动作16_yemayunzong	g01_聚气动作16_yemayunzong	g01_聚气动作16_yemayunzong	g01_聚气动作12_yemayunzong	g01_聚气动作12_yemayunzong	g01_聚气动作12_yemayunzong	g01_聚气动作14_yemayunzong	npc_attack	npc_attack	0	-1	野马分鬃(引导)	
296	g01_攻击动作114_rufengsibi	g01_攻击动作114_rufengsibi	g01_攻击动作114_rufengsibi	g01_攻击动作102_rufengsibi	g01_攻击动作102_rufengsibi	g01_攻击动作102_rufengsibi	g01_攻击动作108_rufengsibi	npc_attack	npc_attack	0	-1	如封似闭	
297	g01_状态动作12_hanmeiyingxue	g01_状态动作12_hanmeiyingxue	g01_状态动作12_hanmeiyingxue	g01_状态动作12_hanmeiyingxue	g01_状态动作12_hanmeiyingxue	g01_状态动作12_hanmeiyingxue	g01_状态动作12_hanmeiyingxue	npc_attack	npc_attack	1	-1	寒梅映雪	
298	g01_攻击动作114_dakuixing	g01_攻击动作114_dakuixing	g01_攻击动作114_dakuixing	g01_攻击动作102_dakuixing	g01_攻击动作102_dakuixing	g01_攻击动作102_dakuixing	g01_攻击动作108_dakuixing	npc_attack	npc_attack	0	-1	大魁星	
299	g01_状态动作13_zhenwuqijiezhen	g01_状态动作13_zhenwuqijiezhen	g01_状态动作13_zhenwuqijiezhen	g01_状态动作13_zhenwuqijiezhen	g01_状态动作13_zhenwuqijiezhen	g01_状态动作13_zhenwuqijiezhen	g01_状态动作13_zhenwuqijiezhen	npc_attack	npc_attack	1	-1	真武七截阵	
301	g01_攻击动作80_yueluoxishan	g01_攻击动作80_yueluoxishan	g01_攻击动作80_yueluoxishan	g01_攻击动作31_yueluoxishan	g01_攻击动作31_yueluoxishan	g01_攻击动作31_yueluoxishan	g01_攻击动作76_yueluoxishan	npc_attack	npc_attack	0	-1	月落西山	
302	g01_聚气动作1_huanpeiguihun	g01_聚气动作1_huanpeiguihun	g01_聚气动作1_huanpeiguihun	g01_聚气动作1_huanpeiguihun	g01_聚气动作1_huanpeiguihun	g01_聚气动作1_huanpeiguihun	g01_聚气动作1_huanpeiguihun	npc_attack	npc_attack	0	-1	环佩归魂聚气	
303	g01_攻击动作81_huanpeiguihun	g01_攻击动作81_huanpeiguihun	g01_攻击动作81_huanpeiguihun	g01_攻击动作32_huanpeiguihun	g01_攻击动作32_huanpeiguihun	g01_攻击动作32_huanpeiguihun	g01_huan_攻击动作77_huanpeiguihun	npc_attack	npc_attack	0	-1	环佩归魂攻击	
304	g01_高抬右手_tiesuohengjiang	g01_高抬右手_tiesuohengjiang	g01_高抬右手_tiesuohengjiang	g01_高抬右手_tiesuohengjiang	g01_高抬右手_tiesuohengjiang	g01_高抬右手_tiesuohengjiang	g01_高抬右手_tiesuohengjiang	npc_attack	npc_attack	0	-1	铁锁横江	
305	g01_聚气动作1_jiuyinbaiguzhao	g01_聚气动作1_jiuyinbaiguzhao	g01_聚气动作1_jiuyinbaiguzhao	g01_聚气动作1_jiuyinbaiguzhao	g01_聚气动作1_jiuyinbaiguzhao	g01_聚气动作1_jiuyinbaiguzhao	g01_聚气动作1_jiuyinbaiguzhao	npc_attack	npc_attack	0	-1	九阴白骨爪聚气	
